TEST_PARAM.comment:,lr44 2x

SourceMeter Model:,2450
SourceMeter S/N:,04036355
SourceMeter Firmware:,1.7.5b

TEST_PARAM.terminals:,FRONT TERMINALS

TEST_PARAM.initial_voc:,3.0592660904
TEST_PARAM.vcutoff:,1.65

TEST_PARAM.discharge_type:,CONSTANT
TEST_PARAM.discharge_current:,0.05
TEST_PARAM.max_discharge_current:,0.05

TEST_PARAM.measure_interval:,2

TEST_PARAM.discharge_start_time:,02/26/21 14:04:37
TEST_PARAM.discharge_stop_time:,02/26/21 14:35:54

BATT_MODEL_RAW:,Index,Timestamp,Voc,Vload,ESR
BATT_MODEL_RAW:,916,1830.6714513,2.0638618469,1.6692810059,7.8916168213
BATT_MODEL_RAW:,917,1832.6721464,2.0634994507,1.6686782837,7.8964233398
BATT_MODEL_RAW:,918,1834.6731134,2.06300354,1.6677780151,7.904510498
BATT_MODEL_RAW:,919,1836.6737239,2.0625076294,1.6669273376,7.911605835
BATT_MODEL_RAW:,920,1838.6743591,2.0620384216,1.6661376953,7.9180145264
BATT_MODEL_RAW:,921,1840.6749623,2.0615692139,1.6657943726,7.9154968262
BATT_MODEL_RAW:,922,1842.6754475,2.0612030029,1.6649360657,7.9253387451
BATT_MODEL_RAW:,923,1844.6761072,2.0608215332,1.6638412476,7.9396057129
BATT_MODEL_RAW:,924,1846.6765334,2.060585022,1.6635169983,7.9413604736
BATT_MODEL_RAW:,925,1848.6770942,2.0601272583,1.662979126,7.9429626465
BATT_MODEL_RAW:,926,1850.6775828,2.0595359802,1.6623153687,7.9444122314
BATT_MODEL_RAW:,927,1852.6782587,2.0591087341,1.6613502502,7.9551696777
BATT_MODEL_RAW:,928,1854.6788375,2.0585708618,1.6602096558,7.9672241211
BATT_MODEL_RAW:,929,1856.6793429,2.0581550598,1.6594352722,7.974395752
BATT_MODEL_RAW:,930,1858.6797889,2.0577774048,1.6588745117,7.9780578613
BATT_MODEL_RAW:,931,1860.680737,2.0573348999,1.6582221985,7.9822540283
BATT_MODEL_RAW:,932,1862.6816521,2.0567092896,1.6575965881,7.9822540283
BATT_MODEL_RAW:,933,1864.6824703,2.0562019348,1.656539917,7.9932403564
BATT_MODEL_RAW:,934,1866.6832733,2.0556716919,1.6553459167,8.0065155029
BATT_MODEL_RAW:,935,1868.6838959,2.0553207397,1.6544761658,8.0168914795
BATT_MODEL_RAW:,936,1870.6842451,2.0548591614,1.6531028748,8.0351257324
BATT_MODEL_RAW:,937,1872.6846754,2.0544090271,1.6522903442,8.0423736572
BATT_MODEL_RAW:,938,1874.6853054,2.0539627075,1.6512107849,8.0550384521
BATT_MODEL_RAW:,939,1876.6860551,2.0536003113,1.6499519348,8.0729675293
BATT_MODEL_RAW.capacity:,0.026065084099

BATT_MODEL:,Index,Timestamp,Voc,Vload,ESR
BATT_MODEL:,1,1876.6512241,2.0536003113,1.6499519348,8.0729675293
BATT_MODEL:,2,1858.6449579,2.0577774048,1.6588745117,7.9780578613
BATT_MODEL:,3,1838.6395281,2.0620384216,1.6661376953,7.9180145264
BATT_MODEL:,4,1820.6329867,2.0659141541,1.6720657349,7.8769683838
BATT_MODEL:,5,1800.6265613,2.0697669983,1.6773452759,7.8484344482
BATT_MODEL:,6,1782.6203795,2.0733757019,1.6821670532,7.8241729736
BATT_MODEL:,7,1764.614005,2.0767745972,1.6872367859,7.7907562256
BATT_MODEL:,8,1744.6081212,2.080078125,1.6942367554,7.7168273926
BATT_MODEL:,9,1726.6008471,2.0832366943,1.70262146,7.6123046875
BATT_MODEL:,10,1708.5943659,2.0869369507,1.7091064453,7.5566101074
BATT_MODEL:,11,1688.5856566,2.090473175,1.7140579224,7.5283050537
BATT_MODEL:,12,1670.5809966,2.0937042236,1.7198066711,7.4779510498
BATT_MODEL:,13,1650.5744004,2.0972747803,1.7252807617,7.4398803711
BATT_MODEL:,14,1632.5678006,2.1007575989,1.7319984436,7.3751831055
BATT_MODEL:,15,1614.5614315,2.103805542,1.7374382019,7.3273468018
BATT_MODEL:,16,1594.5544151,2.1072807312,1.7431640625,7.282333374
BATT_MODEL:,17,1576.5477066,2.110206604,1.7472953796,7.2582244873
BATT_MODEL:,18,1558.5416516,2.1128807068,1.7515602112,7.2264099121
BATT_MODEL:,19,1538.5348978,2.1166419983,1.7580451965,7.1719360352
BATT_MODEL:,20,1520.5289775,2.1198348999,1.7631988525,7.1327209473
BATT_MODEL:,21,1500.5212598,2.123336792,1.7684516907,7.0977020264
BATT_MODEL:,22,1482.5147567,2.126247406,1.7733459473,7.0580291748
BATT_MODEL:,23,1464.5079452,2.1294555664,1.7778778076,7.0315551758
BATT_MODEL:,24,1444.5011111,2.1329231262,1.7833175659,6.9921112061
BATT_MODEL:,25,1426.494256,2.1361465454,1.7878341675,6.9662475586
BATT_MODEL:,26,1408.4879202,2.1392555237,1.7920417786,6.9442749023
BATT_MODEL:,27,1388.4810517,2.1428604126,1.7971572876,6.9140625
BATT_MODEL:,28,1370.4753063,2.1464233398,1.8017120361,6.8942260742
BATT_MODEL:,29,1350.4687561,2.1506233215,1.8070793152,6.870880127
BATT_MODEL:,30,1332.462123,2.1544342041,1.8123512268,6.8416595459
BATT_MODEL:,31,1314.4555805,2.1580238342,1.8173713684,6.8130493164
BATT_MODEL:,32,1294.4491808,2.1622390747,1.823223114,6.7803192139
BATT_MODEL:,33,1276.4430203,2.1660194397,1.8294181824,6.7320251465
BATT_MODEL:,34,1256.4371025,2.1701049805,1.8363456726,6.6751861572
BATT_MODEL:,35,1238.4319973,2.1739692688,1.842376709,6.6318511963
BATT_MODEL:,36,1220.4256218,2.1777076721,1.8474197388,6.605758667
BATT_MODEL:,37,1200.4184743,2.1815299988,1.8534431458,6.5617370605
BATT_MODEL:,38,1182.4131268,2.185333252,1.8584671021,6.537322998
BATT_MODEL:,39,1164.4088,2.1892623901,1.8636932373,6.5113830566
BATT_MODEL:,40,1144.4030451,2.1941223145,1.8698692322,6.4850616455
BATT_MODEL:,41,1126.3974976,2.197883606,1.8747024536,6.4636230469
BATT_MODEL:,42,1106.392093,2.2023582458,1.8803977966,6.4392089844
BATT_MODEL:,43,1088.3874412,2.2062492371,1.885684967,6.4112854004
BATT_MODEL:,44,1070.3818363,2.2105979919,1.8914489746,6.3829803467
BATT_MODEL:,45,1050.3758818,2.2154121399,1.8978805542,6.3506317139
BATT_MODEL:,46,1032.3695041,2.2196998596,1.9035186768,6.3236236572
BATT_MODEL:,47,1014.3624749,2.2242088318,1.9090652466,6.3028717041
BATT_MODEL:,48,994.35764426,2.2292556763,1.9151725769,6.2816619873
BATT_MODEL:,49,976.35036304,2.2337722778,1.9207572937,6.2602996826
BATT_MODEL:,50,956.34240688,2.2387695313,1.9268112183,6.2391662598
BATT_MODEL:,51,938.33534088,2.2434425354,1.9323272705,6.2223052979
BATT_MODEL:,52,920.32842536,2.248134613,1.9379577637,6.2035369873
BATT_MODEL:,53,900.32321092,2.2538146973,1.9449043274,6.1782073975
BATT_MODEL:,54,882.31790124,2.2587051392,1.9507713318,6.1586761475
BATT_MODEL:,55,862.31194836,2.2642822266,1.9573364258,6.1389160156
BATT_MODEL:,56,844.30529218,2.2694740295,1.9632987976,6.1235046387
BATT_MODEL:,57,826.3003024,2.2744941711,1.9684715271,6.1204528809
BATT_MODEL:,58,806.29451908,2.2797164917,1.9736366272,6.12159729
BATT_MODEL:,59,788.2895019,2.285030365,1.9789772034,6.1210632324
BATT_MODEL:,60,770.28320824,2.290473938,1.9844322205,6.1208343506
BATT_MODEL:,61,750.27776864,2.2965316772,1.9903793335,6.123046875
BATT_MODEL:,62,732.27347016,2.3021469116,1.995891571,6.1251068115
BATT_MODEL:,63,712.26844414,2.3081970215,2.0017204285,6.1295318604
BATT_MODEL:,64,694.2628517,2.313999176,2.0076637268,6.1267089844
BATT_MODEL:,65,676.25738014,2.3202056885,2.0140037537,6.1240386963
BATT_MODEL:,66,656.2514709,2.3271903992,2.0214920044,6.1139678955
BATT_MODEL:,67,638.24609672,2.3335494995,2.0284156799,6.1026763916
BATT_MODEL:,68,620.24002684,2.3402519226,2.0355529785,6.0939788818
BATT_MODEL:,69,600.23410036,2.347869873,2.0439071655,6.0792541504
BATT_MODEL:,70,582.22862422,2.3547363281,2.0510826111,6.0730743408
BATT_MODEL:,71,562.22337472,2.3626823425,2.0594406128,6.0648345947
BATT_MODEL:,72,544.21656926,2.3701934814,2.0673370361,6.0571289063
BATT_MODEL:,73,526.21020616,2.3776321411,2.0752601624,6.0474395752
BATT_MODEL:,74,506.2029385,2.3862609863,2.084651947,6.0321807861
BATT_MODEL:,75,488.19458012,2.394367218,2.0932235718,6.0228729248
BATT_MODEL:,76,468.18730468,2.403503418,2.1027755737,6.0145568848
BATT_MODEL:,77,450.17959934,2.4122276306,2.1118736267,6.0070800781
BATT_MODEL:,78,432.1713679,2.421207428,2.1212615967,5.998916626
BATT_MODEL:,79,412.16140054,2.4314689636,2.1318016052,5.993347168
BATT_MODEL:,80,394.15446826,2.4408340454,2.141544342,5.9857940674
BATT_MODEL:,81,376.14782034,2.4505462646,2.1517486572,5.9759521484
BATT_MODEL:,82,356.1415268,2.4616012573,2.163356781,5.9648895264
BATT_MODEL:,83,338.13417734,2.4718704224,2.1743278503,5.9508514404
BATT_MODEL:,84,318.12688324,2.4835624695,2.1871070862,5.929107666
BATT_MODEL:,85,300.12236968,2.4944000244,2.1990203857,5.9075927734
BATT_MODEL:,86,282.11588528,2.5056114197,2.2116546631,5.8791351318
BATT_MODEL:,87,262.1087022,2.5183334351,2.2261657715,5.8433532715
BATT_MODEL:,88,244.10082712,2.5302391052,2.2401199341,5.8023834229
BATT_MODEL:,89,226.09454474,2.5425682068,2.254940033,5.7525634766
BATT_MODEL:,90,206.08597368,2.5567741394,2.2722854614,5.6897735596
BATT_MODEL:,91,188.07863474,2.5702171326,2.2888832092,5.6266784668
BATT_MODEL:,92,168.07027072,2.5858955383,2.3081283569,5.5553436279
BATT_MODEL:,93,150.06309106,2.6009407043,2.326423645,5.4903411865
BATT_MODEL:,94,132.05484834,2.6170959473,2.3457298279,5.4273223877
BATT_MODEL:,95,112.0466689,2.6366539001,2.3683586121,5.3659057617
BATT_MODEL:,96,94.0398755,2.6563415527,2.3903808594,5.3192138672
BATT_MODEL:,97,76.03289008,2.6786117554,2.4142074585,5.2880859375
BATT_MODEL:,98,56.0235209,2.7079734802,2.4434585571,5.2902984619
BATT_MODEL:,99,38.01576948,2.7421531677,2.475151062,5.3400421143
BATT_MODEL:,100,18.0076007,2.8018989563,2.5287055969,5.4638671875
BATT_MODEL:,101,0,3.0448379517,2.7652053833,5.5926513672
BATT_MODEL.capacity:,0.0261
